node	ref	book	ph_type	text	token	clause	classi	time	time_etcbc	time_pos	time_pl	time_sffx	preposition	leading_prep	trailing_prep	tokenized_prep	extended_prep	bare	øanchor	genitive	definite	quantified	quant_str	cardinal	qualitative	qual_str	demonstrative	demon_str	demon_dist	ordinal	ord_str	cl_kind	verb	tense	verb_lex
1446844	Gen 7:11	Genesis	prep_ph	בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום 	ב.שׁבע.עשׂר.יום	בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה 	single.component.prep.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	True	False	False	True	שִׁבְעָֽה־עָשָׂ֥ר 	True	False		False			False		VC	True	qtl	בקע
1446844	Gen 7:11	Genesis	prep_ph	לַחֹ֑דֶשׁ 	ל.ה.חדשׁ	בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה 	single.component.prep.definite	חדשׁ	XDC=/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	בקע
1446844	Gen 7:11	Genesis	prep_ph	בַּיֹּ֣ום הַזֶּ֗ה 	ב.ה.יום.ה.זה	בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה 	single.component.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	זה	near	False		VC	True	qtl	בקע
1446845	Gen 7:12	Genesis	numb_ph	אַרְבָּעִ֣ים יֹ֔ום 	ארבע.יום	וַֽיְהִ֥י הַגֶּ֖שֶׁם עַל־הָאָ֑רֶץ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָֽיְלָה׃ 	single.component.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	False				False	False	True	False	False	True	אַרְבָּעִ֣ים 	True	False		False			False		VC	True	wyqtl	היה
1446845	Gen 7:12	Genesis	numb_ph	אַרְבָּעִ֖ים לָֽיְלָה׃ 	ארבע.לילה	וַֽיְהִ֥י הַגֶּ֖שֶׁם עַל־הָאָ֑רֶץ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָֽיְלָה׃ 	single.component.øanchor.quantified.cardinal	לילה	LJLH/	subs	False	False	False				False	False	True	False	False	True	אַרְבָּעִ֖ים 	True	False		False			False		VC	True	wyqtl	היה
1446846	Gen 7:13	Genesis	prep_ph	בְּעֶ֨צֶם הַיֹּ֤ום הַזֶּה֙ 	ב.עצם.ה.יום.ה.זה	בְּעֶ֨צֶם הַיֹּ֤ום הַזֶּה֙ בָּ֣א נֹ֔חַ וְשֵׁם־וְחָ֥ם וָיֶ֖פֶת בְּנֵי־נֹ֑חַ וְאֵ֣שֶׁת נֹ֗חַ וּשְׁלֹ֧שֶׁת נְשֵֽׁי־בָנָ֛יו אִתָּ֖ם אֶל־הַתֵּבָֽה׃ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	עצם	ב.עצם	True	False	False	False	True	False		False	False		True	זה	near	False		VC	True	qtl	בוא
1446847	Gen 7:17	Genesis	numb_ph	אַרְבָּעִ֥ים יֹ֖ום 	ארבע.יום	וַֽיְהִ֧י הַמַּבּ֛וּל אַרְבָּעִ֥ים יֹ֖ום עַל־הָאָ֑רֶץ 	single.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	False				False	False	True	False	False	True	אַרְבָּעִ֥ים 	True	False		False			False		VC	True	wyqtl	היה
1446848	Gen 7:24	Genesis	numb_ph	חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ 	חמשׁ.ו.מאה.יום	וַיִּגְבְּר֥וּ הַמַּ֖יִם עַל־הָאָ֑רֶץ חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ 	single.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	False				False	False	True	False	False	True	חֲמִשִּׁ֥ים וּמְאַ֖ת 	True	False		False			False		VC	True	wyqtl	גבר
1446849	Gen 8:3	Genesis	prep_ph	מִקְצֵ֕ה חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ 	מן.קצה.חמשׁ.ו.מאה.יום	וַיַּחְסְר֣וּ הַמַּ֔יִם מִקְצֵ֕ה חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ 	single.prep.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	True	מן	קצה	מן.קצה	True	False	True	False	False	True	חֲמִשִּׁ֥ים וּמְאַ֖ת 	True	False		False			False		VC	True	wyqtl	חסר
1446850	Gen 8:4	Genesis	prep_ph	בַּחֹ֣דֶשׁ הַשְּׁבִיעִ֔י 	ב.ה.חדשׁ.ה.שׁביעי	וַתָּ֤נַח הַתֵּבָה֙ בַּחֹ֣דֶשׁ הַשְּׁבִיעִ֔י בְּשִׁבְעָה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ עַ֖ל הָרֵ֥י אֲרָרָֽט׃ 	single.component.prep.definite.def_apposition.ordinal	חדשׁ	XDC=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			True	שׁביעי	VC	True	wyqtl	נוח
1446850	Gen 8:4	Genesis	prep_ph	בְּשִׁבְעָה־עָשָׂ֥ר יֹ֖ום 	ב.שׁבע.עשׂר.יום	וַתָּ֤נַח הַתֵּבָה֙ בַּחֹ֣דֶשׁ הַשְּׁבִיעִ֔י בְּשִׁבְעָה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ עַ֖ל הָרֵ֥י אֲרָרָֽט׃ 	single.component.prep.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	True	False	False	True	שִׁבְעָה־עָשָׂ֥ר 	True	False		False			False		VC	True	wyqtl	נוח
1446850	Gen 8:4	Genesis	prep_ph	לַחֹ֑דֶשׁ 	ל.ה.חדשׁ	וַתָּ֤נַח הַתֵּבָה֙ בַּחֹ֣דֶשׁ הַשְּׁבִיעִ֔י בְּשִׁבְעָה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ עַ֖ל הָרֵ֥י אֲרָרָֽט׃ 	single.component.prep.definite	חדשׁ	XDC=/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	נוח
1446851	Gen 8:5	Genesis	prep_ph	עַ֖ד הַחֹ֣דֶשׁ הָֽעֲשִׂירִ֑י 	עד.ה.חדשׁ.ה.עשׂירי	וְהַמַּ֗יִם הָיוּ֙ הָלֹ֣וךְ וְחָסֹ֔ור עַ֖ד הַחֹ֣דֶשׁ הָֽעֲשִׂירִ֑י 	single.prep.definite.def_apposition.ordinal	חדשׁ	XDC=/	subs	False	False	True	עד	עד	עד	False	False	False	False	True	False		False	False		False			True	עשׂירי	VC	True	qtl	היה
1446852	Gen 8:5	Genesis	prep_ph	בְּאֶחָ֣ד 	ב.אחד	בָּֽעֲשִׂירִי֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ נִרְא֖וּ רָאשֵׁ֥י הֶֽהָרִֽים׃ 	single.component.prep.bare.øanchor.cardinal	אחד	>XD/	subs	False	False	True	ב	ב	ב	False	True	True	False	False	False		False	False		False			False		VC	True	qtl	ראה
1446852	Gen 8:5	Genesis	prep_ph	לַחֹ֔דֶשׁ 	ל.ה.חדשׁ	בָּֽעֲשִׂירִי֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ נִרְא֖וּ רָאשֵׁ֥י הֶֽהָרִֽים׃ 	single.component.prep.definite	חדשׁ	XDC=/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	ראה
1446853	Gen 8:6	Genesis	prep_ph	מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום 	מן.קץ.ארבע.יום	וַֽיְהִ֕י מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום 	single.prep.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	True	מן	קץ	מן.קץ	True	False	True	False	False	True	אַרְבָּעִ֣ים 	True	False		False			False		VC	True	wyqtl	היה
1446854	Gen 8:10	Genesis	cont	עֹ֔וד 	עוד	וַיָּ֣חֶל עֹ֔וד שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים 	single.component.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	חיל
1446854	Gen 8:10	Genesis	numb_ph	שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים 	שׁבע.יום.אחר	וַיָּ֣חֶל עֹ֔וד שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים 	single.component.øanchor.quantified.cardinal.adjective	יום	JWM/	subs	True	False	False				False	False	True	False	False	True	שִׁבְעַ֥ת 	True	False		False			False		VC	True	wyqtl	חיל
1446855	Gen 8:11	Genesis	prep_ph	לְעֵ֣ת עֶ֔רֶב 	ל.עת.ערב	וַתָּבֹ֨א אֵלָ֤יו הַיֹּונָה֙ לְעֵ֣ת עֶ֔רֶב 	single.prep.genitive	עת	<T/	subs	False	False	True	ל	ל	ל	False	False	False	True	False	False		False	False		False			False		VC	True	wyqtl	בוא
1446856	Gen 8:12	Genesis	cont	עֹ֔וד 	עוד	וַיִּיָּ֣חֶל עֹ֔וד שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים 	single.component.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	יחל
1446856	Gen 8:12	Genesis	numb_ph	שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים 	שׁבע.יום.אחר	וַיִּיָּ֣חֶל עֹ֔וד שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים 	single.component.øanchor.quantified.cardinal.adjective	יום	JWM/	subs	True	False	False				False	False	True	False	False	True	שִׁבְעַ֥ת 	True	False		False			False		VC	True	wyqtl	יחל
1446857	Gen 8:12	Genesis	cont	עֹֽוד׃ 	עוד	שׁוּב־אֵלָ֖יו עֹֽוד׃ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	infc	שׁוב
1446858	Gen 8:13	Genesis	prep_ph	בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה 	ב.אחד.ו.שׁשׁ.מאה.שׁנה	בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ חָֽרְב֥וּ הַמַּ֖יִם מֵעַ֣ל הָאָ֑רֶץ 	single.component.prep.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	True	ב	ב	ב	False	False	True	False	False	True	אַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות 	True	False		False			False		VC	True	qtl	חרב
1446858	Gen 8:13	Genesis	prep_ph	בָּֽרִאשֹׁון֙ 	ב.ה.ראשׁון	בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ חָֽרְב֥וּ הַמַּ֖יִם מֵעַ֣ל הָאָ֑רֶץ 	single.component.prep.definite	ראשׁון	R>CWN/	adjv	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	חרב
1446858	Gen 8:13	Genesis	prep_ph	בְּאֶחָ֣ד 	ב.אחד	בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ חָֽרְב֥וּ הַמַּ֖יִם מֵעַ֣ל הָאָ֑רֶץ 	single.component.prep.bare.øanchor.cardinal	אחד	>XD/	subs	False	False	True	ב	ב	ב	False	True	True	False	False	False		False	False		False			False		VC	True	qtl	חרב
1446858	Gen 8:13	Genesis	prep_ph	לַחֹ֔דֶשׁ 	ל.ה.חדשׁ	בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ חָֽרְב֥וּ הַמַּ֖יִם מֵעַ֣ל הָאָ֑רֶץ 	single.component.prep.definite	חדשׁ	XDC=/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	חרב
1446859	Gen 8:14	Genesis	prep_ph	בַחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י 	ב.ה.חדשׁ.ה.שׁני	וּבַחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָ֧ה וְעֶשְׂרִ֛ים יֹ֖ום לַחֹ֑דֶשׁ יָבְשָׁ֖ה הָאָֽרֶץ׃ ס 	single.component.prep.definite.def_apposition.ordinal	חדשׁ	XDC=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			True	שׁני	VC	True	qtl	יבשׁ
1446859	Gen 8:14	Genesis	prep_ph	בְּשִׁבְעָ֧ה וְעֶשְׂרִ֛ים יֹ֖ום 	ב.שׁבע.ו.עשׂרים.יום	וּבַחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָ֧ה וְעֶשְׂרִ֛ים יֹ֖ום לַחֹ֑דֶשׁ יָבְשָׁ֖ה הָאָֽרֶץ׃ ס 	single.component.prep.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	True	False	False	True	שִׁבְעָ֧ה וְעֶשְׂרִ֛ים 	True	False		False			False		VC	True	qtl	יבשׁ
1446859	Gen 8:14	Genesis	prep_ph	לַחֹ֑דֶשׁ 	ל.ה.חדשׁ	וּבַחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָ֧ה וְעֶשְׂרִ֛ים יֹ֖ום לַחֹ֑דֶשׁ יָבְשָׁ֖ה הָאָֽרֶץ׃ ס 	single.component.prep.definite	חדשׁ	XDC=/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	יבשׁ
1446860	Gen 8:21	Genesis	cont	עֹ֤וד 	עוד	לְקַלֵּ֨ל עֹ֤וד אֶת־הָֽאֲדָמָה֙ בַּעֲב֣וּר הָֽאָדָ֔ם 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	infc	קלל
1446861	Gen 8:21	Genesis	cont	עֹ֛וד 	עוד	וְלֹֽא־אֹסִ֥ף עֹ֛וד 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	יסף
1446862	Gen 8:22	Genesis	cont	עֹ֖ד 	עוד	עֹ֖ד כָּל־יְמֵ֣י הָאָ֑רֶץ זֶ֡רַע וְ֠קָצִיר וְקֹ֨ר וָחֹ֜ם וְקַ֧יִץ וָחֹ֛רֶף וְיֹ֥ום וָלַ֖יְלָה לֹ֥א יִשְׁבֹּֽתוּ׃ 	single.component.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	שׁבת
1446862	Gen 8:22	Genesis	numb_ph	כָּל־יְמֵ֣י הָאָ֑רֶץ 	כל.יום.ה.ארץ	עֹ֖ד כָּל־יְמֵ֣י הָאָ֑רֶץ זֶ֡רַע וְ֠קָצִיר וְקֹ֨ר וָחֹ֜ם וְקַ֧יִץ וָחֹ֛רֶף וְיֹ֥ום וָלַ֖יְלָה לֹ֥א יִשְׁבֹּֽתוּ׃ 	single.component.genitive.quantified.qualitative	יום	JWM/	subs	True	False	False				False	False	False	True	False	True	כָּל־	False	True	כל	False			False		VC	True	yqtl	שׁבת
1446863	Gen 9:11	Genesis	cont	עֹ֖וד 	עוד	וְלֹֽא־יִכָּרֵ֧ת כָּל־בָּשָׂ֛ר עֹ֖וד מִמֵּ֣י הַמַּבּ֑וּל 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	כרת
1446864	Gen 9:11	Genesis	cont	עֹ֛וד 	עוד	וְלֹֽא־יִהְיֶ֥ה עֹ֛וד מַבּ֖וּל 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	היה
1446865	Gen 9:12	Genesis	prep_ph	לְדֹרֹ֖ת עֹולָֽם׃ 	ל.דור.עולם	זֹ֤את אֹֽות־הַבְּרִית֙ לְדֹרֹ֖ת עֹולָֽם׃ 	single.prep.genitive	דור	DWR/	subs	True	False	True	ל	ל	ל	False	False	False	True	False	False		False	False		False			False		NC	False		
1446866	Gen 9:15	Genesis	cont	עֹ֤וד 	עוד	וְלֹֽא־יִֽהְיֶ֨ה עֹ֤וד הַמַּ֨יִם֙ לְמַבּ֔וּל 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	היה
1446867	Gen 9:28	Genesis	prep_ph	אַחַ֣ר הַמַּבּ֑וּל 	אחר.ה.מבול	וַֽיְחִי־נֹ֖חַ אַחַ֣ר הַמַּבּ֑וּל שְׁלֹ֤שׁ מֵאֹות֙ שָׁנָ֔ה וַֽחֲמִשִּׁ֖ים שָׁנָֽה׃ 	single.component.prep.definite	מבול	MBWL/	subs	False	False	True	אחר	אחר	אחר	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	חיה
1446867	Gen 9:28	Genesis	numb_ph	שְׁלֹ֤שׁ מֵאֹות֙ שָׁנָ֔ה 	שׁלשׁ.מאה.שׁנה	וַֽיְחִי־נֹ֖חַ אַחַ֣ר הַמַּבּ֑וּל שְׁלֹ֤שׁ מֵאֹות֙ שָׁנָ֔ה וַֽחֲמִשִּׁ֖ים שָׁנָֽה׃ 	single.component.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	שְׁלֹ֤שׁ מֵאֹות֙ 	True	False		False			False		VC	True	wyqtl	חיה
1446867	Gen 9:28	Genesis	numb_ph	חֲמִשִּׁ֖ים שָׁנָֽה׃ 	חמשׁ.שׁנה	וַֽיְחִי־נֹ֖חַ אַחַ֣ר הַמַּבּ֑וּל שְׁלֹ֤שׁ מֵאֹות֙ שָׁנָ֔ה וַֽחֲמִשִּׁ֖ים שָׁנָֽה׃ 	single.component.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	חֲמִשִּׁ֖ים 	True	False		False			False		VC	True	wyqtl	חיה
1446868	Gen 9:29	Genesis	numb_ph	תְּשַׁ֤ע מֵאֹות֙ שָׁנָ֔ה 	תשׁע.מאה.שׁנה	וַיִּֽהְיוּ֙ כָּל־יְמֵי־נֹ֔חַ תְּשַׁ֤ע מֵאֹות֙ שָׁנָ֔ה וַחֲמִשִּׁ֖ים שָׁנָ֑ה 	single.component.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	תְּשַׁ֤ע מֵאֹות֙ 	True	False		False			False		VC	True	wyqtl	היה
1446868	Gen 9:29	Genesis	numb_ph	חֲמִשִּׁ֖ים שָׁנָ֑ה 	חמשׁ.שׁנה	וַיִּֽהְיוּ֙ כָּל־יְמֵי־נֹ֔חַ תְּשַׁ֤ע מֵאֹות֙ שָׁנָ֔ה וַחֲמִשִּׁ֖ים שָׁנָ֑ה 	single.component.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	חֲמִשִּׁ֖ים 	True	False		False			False		VC	True	wyqtl	היה
1446869	Gen 10:1	Genesis	prep_ph	אַחַ֥ר הַמַּבּֽוּל׃ 	אחר.ה.מבול	וַיִּוָּלְד֥וּ לָהֶ֛ם בָּנִ֖ים אַחַ֥ר הַמַּבּֽוּל׃ 	single.prep.definite	מבול	MBWL/	subs	False	False	True	אחר	אחר	אחר	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	ילד
1446870	Gen 10:18	Genesis	prep	אַחַ֣ר 	אחר	וְאַחַ֣ר נָפֹ֔צוּ מִשְׁפְּחֹ֖ות הַֽכְּנַעֲנִֽי׃ 	single.bare.øanchor	אחר	>XR/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	פוץ
1446871	Gen 10:25	Genesis	prep_ph	בְיָמָיו֙ 	ב.יום	כִּ֤י בְיָמָיו֙ נִפְלְגָ֣ה הָאָ֔רֶץ 	single.prep.suffix	יום	JWM/	subs	True	True	True	ב	ב	ב	False	False	False	False	False	False		False	False		False			False		VC	True	qtl	פלג
1446872	Gen 10:32	Genesis	prep_ph	אַחַ֥ר הַמַּבּֽוּל׃ פ 	אחר.ה.מבול	וּמֵאֵ֜לֶּה נִפְרְד֧וּ הַגֹּויִ֛ם בָּאָ֖רֶץ אַחַ֥ר הַמַּבּֽוּל׃ פ 	single.prep.definite	מבול	MBWL/	subs	False	False	True	אחר	אחר	אחר	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	פרד
1446873	Gen 11:6	Genesis	cont	עַתָּה֙ 	עתה	וְעַתָּה֙ לֹֽא־יִבָּצֵ֣ר מֵהֶ֔ם כֹּ֛ל 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	בצר
1446874	Gen 11:10	Genesis	cont	שְׁנָתַ֖יִם 	שׁנה	וַיֹּ֖ולֶד אֶת־אַרְפַּכְשָׁ֑ד שְׁנָתַ֖יִם אַחַ֥ר הַמַּבּֽוּל׃ 	single.component.øanchor	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True		False	False		False			False		VC	True	wyqtl	ילד
1446874	Gen 11:10	Genesis	prep_ph	אַחַ֥ר הַמַּבּֽוּל׃ 	אחר.ה.מבול	וַיֹּ֖ולֶד אֶת־אַרְפַּכְשָׁ֑ד שְׁנָתַ֖יִם אַחַ֥ר הַמַּבּֽוּל׃ 	single.component.prep.definite	מבול	MBWL/	subs	False	False	True	אחר	אחר	אחר	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	ילד
1446875	Gen 11:11	Genesis	numb_ph	חֲמֵ֥שׁ מֵאֹ֖ות שָׁנָ֑ה 	חמשׁ.מאה.שׁנה	וַֽיְחִי־שֵׁ֗ם חֲמֵ֥שׁ מֵאֹ֖ות שָׁנָ֑ה 	single.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	חֲמֵ֥שׁ מֵאֹ֖ות 	True	False		False			False		VC	True	wyqtl	חיה
1446876	Gen 11:12	Genesis	numb_ph	חָמֵ֥שׁ וּשְׁלֹשִׁ֖ים שָׁנָ֑ה 	חמשׁ.ו.שׁלשׁ.שׁנה	וְאַרְפַּכְשַׁ֣ד חַ֔י חָמֵ֥שׁ וּשְׁלֹשִׁ֖ים שָׁנָ֑ה 	single.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	חָמֵ֥שׁ וּשְׁלֹשִׁ֖ים 	True	False		False			False		VC	True	qtl	חיה
1446877	Gen 11:13	Genesis	numb_ph	שָׁלֹ֣שׁ שָׁנִ֔ים 	שׁלשׁ.שׁנה	וַֽיְחִ֣י אַרְפַּכְשַׁ֗ד שָׁלֹ֣שׁ שָׁנִ֔ים וְאַרְבַּ֥ע מֵאֹ֖ות שָׁנָ֑ה 	single.component.øanchor.quantified.cardinal	שׁנה	CNH/	subs	True	False	False				False	False	True	False	False	True	שָׁלֹ֣שׁ 	True	False		False			False		VC	True	wyqtl	חיה
1446877	Gen 11:13	Genesis	numb_ph	אַרְבַּ֥ע מֵאֹ֖ות שָׁנָ֑ה 	ארבע.מאה.שׁנה	וַֽיְחִ֣י אַרְפַּכְשַׁ֗ד שָׁלֹ֣שׁ שָׁנִ֔ים וְאַרְבַּ֥ע מֵאֹ֖ות שָׁנָ֑ה 	single.component.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	אַרְבַּ֥ע מֵאֹ֖ות 	True	False		False			False		VC	True	wyqtl	חיה
1446878	Gen 11:14	Genesis	numb_ph	שְׁלֹשִׁ֣ים שָׁנָ֑ה 	שׁלשׁ.שׁנה	וְשֶׁ֥לַח חַ֖י שְׁלֹשִׁ֣ים שָׁנָ֑ה 	single.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	שְׁלֹשִׁ֣ים 	True	False		False			False		VC	True	qtl	חיה
1446879	Gen 11:15	Genesis	numb_ph	שָׁלֹ֣שׁ שָׁנִ֔ים 	שׁלשׁ.שׁנה	וַֽיְחִי־שֶׁ֗לַח שָׁלֹ֣שׁ שָׁנִ֔ים וְאַרְבַּ֥ע מֵאֹ֖ות שָׁנָ֑ה 	single.component.øanchor.quantified.cardinal	שׁנה	CNH/	subs	True	False	False				False	False	True	False	False	True	שָׁלֹ֣שׁ 	True	False		False			False		VC	True	wyqtl	חיה
